51
240,99,0,0,-200,0,0,500,0,0,0,0,0,0
180,1,120,60,-200,60,30,600,0,0,0,0,0,0
180,1,-120,-60,-200,-60,-30,600,0,0,0,0,0,0
180,2,-200,100,-100,-200,100,600,0,0,0,0,0,0
0,2,-150,100,-100,-150,100,600,0,0,0,0,0,0
0,2,-100,100,-100,-100,100,600,0,0,0,0,0,0
0,2,-50,100,-100,-50,100,600,0,0,0,0,0,0
0,2,-200,50,-100,-200,50,600,0,0,0,0,0,0
0,2,-150,50,-100,-150,50,600,0,0,0,0,0,0
0,2,-100,50,-100,-100,50,600,0,0,0,0,0,0
0,2,-50,50,-100,-50,50,600,0,0,0,0,0,0
0,2,-200,0,-100,-200,0,600,0,0,0,0,0,0
0,2,-150,0,-100,-150,0,600,0,0,0,0,0,0
0,2,-100,0,-100,-100,0,600,0,0,0,0,0,0
0,2,-50,0,-100,-50,0,600,0,0,0,0,0,0
180,2,200,-100,-100,200,-100,600,0,0,0,0,0,0
0,2,150,-100,-100,150,-100,600,0,0,0,0,0,0
0,2,100,-100,-100,100,-100,600,0,0,0,0,0,0
0,2,50,-100,-100,50,-100,600,0,0,0,0,0,0
0,2,200,-50,-100,200,-50,600,0,0,0,0,0,0
0,2,150,-50,-100,150,-50,600,0,0,0,0,0,0
0,2,100,-50,-100,100,-50,600,0,0,0,0,0,0
0,2,50,-50,-100,50,-50,600,0,0,0,0,0,0
0,2,200,0,-100,200,0,600,0,0,0,0,0,0
0,2,150,0,-100,150,0,600,0,0,0,0,0,0
0,2,100,0,-100,100,0,600,0,0,0,0,0,0
0,2,50,0,-100,50,0,600,0,0,0,0,0,0
180,2,200,100,-100,200,100,600,0,0,0,0,0,0
0,2,150,100,-100,150,100,600,0,0,0,0,0,0
0,2,100,100,-100,100,100,600,0,0,0,0,0,0
0,2,50,100,-100,50,100,600,0,0,0,0,0,0
0,2,200,50,-100,200,50,600,0,0,0,0,0,0
0,2,150,50,-100,150,50,600,0,0,0,0,0,0
0,2,100,50,-100,100,50,600,0,0,0,0,0,0
0,2,50,50,-100,50,50,600,0,0,0,0,0,0
0,2,200,0,-100,200,0,600,0,0,0,0,0,0
0,2,150,0,-100,150,0,600,0,0,0,0,0,0
0,2,100,0,-100,100,0,600,0,0,0,0,0,0
0,2,50,0,-100,50,0,600,0,0,0,0,0,0
180,2,-200,-100,-100,-200,-100,600,0,0,0,0,0,0
0,2,-150,-100,-100,-150,-100,600,0,0,0,0,0,0
0,2,-100,-100,-100,-100,-100,600,0,0,0,0,0,0
0,2,-50,-100,-100,-50,-100,600,0,0,0,0,0,0
0,2,-200,-50,-100,-200,-50,600,0,0,0,0,0,0
0,2,-150,-50,-100,-150,-50,600,0,0,0,0,0,0
0,2,-100,-50,-100,-100,-50,600,0,0,0,0,0,0
0,2,-50,-50,-100,-50,-50,600,0,0,0,0,0,0
0,2,-200,0,-100,-200,0,600,0,0,0,0,0,0
0,2,-150,0,-100,-150,0,600,0,0,0,0,0,0
0,2,-100,0,-100,-100,0,600,0,0,0,0,0,0
0,2,-50,0,-100,-50,0,600,0,0,0,0,0,0

