47
60,3,-200,200,-100,200,-100,-600,0,0,500,0,0,500
10,3,-200,200,-100,200,-100,-600,0,0,500,0,0,500
10,3,-200,200,-100,200,-100,-600,0,0,500,0,0,500
10,3,-200,200,-100,200,-100,-600,0,0,500,0,0,500
10,3,-200,200,-100,200,-100,-600,0,0,500,0,0,500
10,3,-200,200,-100,200,-100,-600,0,0,500,0,0,500
10,3,-200,200,-100,200,-100,-600,0,0,500,0,0,500
10,3,-200,200,-100,200,-100,-600,0,0,500,0,0,500
10,3,-200,200,-100,200,-100,-600,0,0,500,0,0,500
60,3,-200,200,-100,200,-100,-600,0,0,500,0,0,500
10,3,-200,200,-100,200,-100,-600,0,0,500,0,0,500
10,3,-200,200,-100,200,-100,-600,0,0,500,0,0,500
10,3,-200,200,-100,200,-100,-600,0,0,500,0,0,500
10,3,-200,200,-100,200,-100,-600,0,0,500,0,0,500
10,3,-200,200,-100,200,-100,-600,0,0,500,0,0,500
10,3,-200,200,-100,200,-100,-600,0,0,500,0,0,500
10,3,-200,200,-100,200,-100,-600,0,0,500,0,0,500
10,3,-200,200,-100,200,-100,-600,0,0,500,0,0,500
120,3,-200,-200,-100,-200,200,-600,0,100,500,0,100,500
10,3,-200,-200,-100,-200,200,-600,0,100,500,0,100,500
10,3,-200,-200,-100,-200,200,-600,0,100,500,0,100,500
10,3,-200,-200,-100,-200,200,-600,0,100,500,0,100,500
10,3,-200,-200,-100,-200,200,-600,0,100,500,0,100,500
10,3,-200,-200,-100,-200,200,-600,0,100,500,0,100,500
10,3,-200,-200,-100,-200,200,-600,0,100,500,0,100,500
10,3,-200,-200,-100,-200,200,-600,0,100,500,0,100,500
10,3,-200,-200,-100,-200,200,-600,0,100,500,0,100,500
10,3,-200,-200,-100,-200,200,-600,0,100,500,0,100,500
60,3,-200,-200,-100,-200,200,-600,0,100,500,0,100,500
10,3,-200,-200,-100,-200,200,-600,0,100,500,0,100,500
10,3,-200,-200,-100,-200,200,-600,0,100,500,0,100,500
10,3,-200,-200,-100,-200,200,-600,0,100,500,0,100,500
10,3,-200,-200,-100,-200,200,-600,0,100,500,0,100,500
10,3,-200,-200,-100,-200,200,-600,0,100,500,0,100,500
10,3,-200,-200,-100,-200,200,-600,0,100,500,0,100,500
10,3,-200,-200,-100,-200,200,-600,0,100,500,0,100,500
10,3,-200,-200,-100,-200,200,-600,0,100,500,0,100,500
10,3,-200,-200,-100,-200,200,-600,0,100,500,0,100,500
180,0,-200,150,800,0,120,100,0,0,0,0,0,0
0,0,-200,0,800,0,0,100,0,0,0,0,0,0
0,0,-200,-150,800,0,-120,100,0,0,0,0,0,0
0,0,-200,0,800,-120,0,100,0,0,0,0,0,0
0,0,-200,0,800,120,0,100,0,0,0,0,0,0
300,1,-200,-300,150,-200,-100,150,0,0,0,0,0,0
60,1,0,300,200,0,100,200,0,0,0,0,0,0
60,1,-50,-300,250,-50,-100,250,0,0,0,0,0,0
60,1,-250,300,300,-250,100,300,0,0,0,0,0,0

